Time,Theta_1,Theta_2,Alpha,Input
0.364,0,-0,-151.875,9.99999999999505
0.366,0,-0,-151.69921875,9.99999999999504
0.368,0,-0,-151.5234375,9.99999999999502
0.37,0,-0,-151.34765625,9.99999999999501
0.372,0,-0,-151.171875,9.99999999999499
0.374,0,-0,-151.171875,9.99999999999503
0.376,0,-0,-150.99609375,9.99999999999502
0.378,0,-0,-150.8203125,9.999999999995
0.38,0,-0,-150.64453125,9.99999999999499
0.382,0,-0,-150.46875,9.99999999999497
0.384,0,-0,-150.29296875,9.99999999999496
0.386,0,-0,-150.1171875,9.99999999999494
0.388,0,-0,-150.1171875,9.99999999999498
0.39,0,-0,-149.94140625,9.99999999999496
0.392,0,-0,-149.765625,9.99999999999495
0.394,0,-0,-149.58984375,9.99999999999493
0.396,0,-0,-149.4140625,9.99999999999492
0.398,0,-0,-149.23828125,9.9999999999949
0.4,0,-0,-149.0625,9.99999999999489
0.402,0,-0,-149.0625,9.99999999999493
0.404,0,-0,-148.88671875,9.99999999999491
0.406,0,-0,-148.7109375,9.99999999999489
0.408,0,-0,-148.53515625,9.99999999999488
0.41,0,-0,-148.359375,9.99999999999486
0.412,0,-0,-148.18359375,9.99999999999485
0.414,0,-0,-148.18359375,9.99999999999489
0.416,0,-0,-148.0078125,9.99999999999487
0.418,0,-0,-147.83203125,9.99999999999485
0.42,0,-0,-147.65625,9.99999999999483
0.422,0,-0,-147.48046875,9.99999999999482
0.424,0,-0,-147.3046875,9.9999999999948
0.426,0,-0,-147.12890625,9.99999999999479
0.428,0,-0,-147.12890625,9.99999999999483
0.43,0,-0,-146.953125,9.99999999999481
0.432,0,-0,-146.77734375,9.99999999999479
0.434,0,-0,-146.6015625,9.99999999999478
0.436,0,-0,-146.42578125,9.99999999999476
0.438,0,-0,-146.25,9.99999999999474
0.44,0,-0,-146.25,9.99999999999478
0.442,0,-0,-146.07421875,9.99999999999477
0.444,0,-0,-145.8984375,9.99999999999475
0.446,0,-0,-145.72265625,9.99999999999473
0.448,0,-0,-145.546875,9.99999999999471
0.45,0,-0,-145.546875,9.99999999999475
0.452,0,-0,-145.37109375,9.99999999999473
0.454,0,-0,-145.1953125,9.99999999999471
0.456,0,-0,-145.01953125,9.99999999999469
0.458,0,-0,-144.84375,9.99999999999468
0.46,0,-0,-144.66796875,9.99999999999466
0.462,0,-0,-144.66796875,9.9999999999947
0.464,0,-0,-144.4921875,9.99999999999468
0.466,0,-0,-144.31640625,9.99999999999466
0.468,0,-0,-144.140625,9.99999999999464
0.47,0,-0,-143.96484375,9.99999999999462
0.472,0,-0,-143.7890625,9.99999999999461
0.474,0,-0,-143.7890625,9.99999999999465
0.476,0,-0,-143.61328125,9.99999999999463
0.478,0,-0,-143.4375,9.99999999999461
0.48,0,-0,-143.26171875,9.99999999999459
0.482,0,-0,-143.0859375,9.99999999999457
0.484,0,-0,-143.0859375,9.99999999999461
0.486,0,-0,-142.91015625,9.99999999999459
0.488,0,-0,-142.734375,9.99999999999457
0.49,0,-0,-142.55859375,9.99999999999455
0.492,0,-0,-142.3828125,9.99999999999453
0.494,0,-0,-142.20703125,9.99999999999451
0.496,0,-0,-142.20703125,9.99999999999456
0.498,0,-0,-142.03125,9.99999999999453
0.5,0,-0,-141.85546875,9.99999999999451
0.502,0,-0,-141.6796875,9.99999999999448
0.504,0,-0,-141.50390625,9.99999999999446
0.506,0,-0,-141.50390625,9.99999999999451
0.508,0,-0,-141.328125,9.99999999999448
0.51,0,-0,-141.15234375,9.99999999999445
0.512,0,-0,-140.9765625,9.99999999999443
0.514,0,-0,-140.80078125,9.9999999999944
0.516,0,-0,-140.80078125,9.99999999999445
0.518,0,-0,-140.625,9.99999999999443
0.52,0,-0,-140.44921875,9.9999999999944
0.522,0,-0,-140.2734375,9.99999999999437
0.524,0,-0,-140.09765625,9.99999999999434
0.526,0,-0,-140.09765625,9.9999999999944
0.528,0,-0,-139.921875,9.99999999999437
0.53,0,-0,-139.74609375,9.99999999999434
0.532,0,-0,-139.5703125,9.99999999999431
0.534,0,-0,-139.39453125,9.99999999999428
0.536,0,-0,-139.39453125,9.99999999999434
0.538,0,-0,-139.21875,9.99999999999431
0.54,0,-0,-139.04296875,9.99999999999428
0.542,0,-0,-138.8671875,9.99999999999425
0.544,0,-0,-138.8671875,9.9999999999943
0.546,0,-0,-138.69140625,9.99999999999427
0.548,0,-0,-138.515625,9.99999999999424
0.55,0,-0,-138.33984375,9.99999999999421
0.552,0,-0,-138.1640625,9.99999999999418
0.554,0,-0,-138.1640625,9.99999999999424
0.556,0,-0,-137.98828125,9.99999999999421
0.558,0,-0,-137.8125,9.99999999999417
0.56,0,-0,-137.63671875,9.99999999999414
0.562,0,-0,-137.4609375,9.99999999999411
0.564,0,-0,-137.4609375,9.99999999999417
0.566,0,-0,-137.28515625,9.99999999999414
0.568,0,-0,-137.109375,9.99999999999411
0.57,0,-0,-136.93359375,9.99999999999408
0.572,0,-0,-136.93359375,9.99999999999413
0.574,0,-0,-136.7578125,9.9999999999941
0.576,0,-0,-136.58203125,9.99999999999407
0.578,0,-0,-136.40625,9.99999999999403
0.58,0,-0,-136.23046875,9.999999999994
0.582,0,-0,-136.23046875,9.99999999999406
0.584,0,-0,-136.0546875,9.99999999999403
0.586,0,-0,-135.87890625,9.99999999999399
0.588,0,-0,-135.703125,9.99999999999396
0.59,0,-0,-135.703125,9.99999999999402
0.592,0,-0,-135.52734375,9.99999999999398
0.594,0,-0,-135.3515625,9.99999999999395
0.596,0,-0,-135.17578125,9.99999999999392
0.598,0,-0,-135,9.99999999999388
0.6,0,-0,-135,9.99999999999394
0.602,0,-0,-134.82421875,9.99999999999391
0.604,0,-0,-134.6484375,9.99999999999387
0.606,0,-0,-134.47265625,9.99999999999384
0.608,0,-0,-134.47265625,9.9999999999939
0.61,0,-0,-134.296875,9.99999999999386
0.612,0,-0,-134.12109375,9.99999999999383
0.614,0,-0,-133.9453125,9.9999999999938
0.616,0,-0,-133.9453125,9.99999999999386
0.618,0,-0,-133.76953125,9.99999999999382
0.62,0,-0,-133.59375,9.99999999999378
0.622,0,-0,-133.41796875,9.99999999999375
0.624,0,-0,-133.41796875,9.99999999999381
0.626,0,-0,-133.2421875,9.99999999999377
0.628,0,-0,-133.06640625,9.99999999999373
0.63,0,-0,-132.890625,9.9999999999937
0.632,0,-0,-132.890625,9.99999999999376
0.634,0,-0,-132.71484375,9.99999999999372
0.636,0,-0,-132.5390625,9.99999999999368
0.638,0,-0,-132.36328125,9.99999999999364
0.64,0,-0,-132.36328125,9.9999999999937
0.642,0,-0,-132.1875,9.99999999999367
0.644,0,-0,-132.01171875,9.99999999999363
0.646,0,-0,-131.8359375,9.99999999999359
0.648,0,-0,-131.66015625,9.99999999999356
0.65,0,-0,-131.66015625,9.99999999999362
0.652,0,-0,-131.484375,9.99999999999358
0.654,0,-0,-131.30859375,9.99999999999354
0.656,0,-0,-131.30859375,9.99999999999361
0.658,0,-0,-131.1328125,9.99999999999356
0.66,0,-0,-130.95703125,9.99999999999352
0.662,0,-0,-130.78125,9.99999999999349
0.664,0,-0,-130.78125,9.99999999999355
0.666,0,-0,-130.60546875,9.99999999999351
