Time,Theta_1,Theta_2,Alpha,Input
0.598,0,-0,-180,9.99999999999044
0.6,0,-0,-180,9.99999999999044
0.602,0,-0,-180,9.99999999999044
0.604,0,-0,-180,9.99999999999044
0.606,0,-0,-180,9.99999999999044
0.608,0,-0,-180,9.99999999999044
0.61,0,-0,-180,9.99999999999044
0.612,0,-0,-180,9.99999999999044
0.614,0,-0,-180,9.99999999999044
0.616,0,-0,-180,9.99999999999044
0.618,0,-0,-180,9.99999999999044
0.62,0,-0,-180,9.99999999999044
0.622,0,-0,-180,9.99999999999044
0.624,0,-0,-180,9.99999999999044
0.626,0,-0,-180,9.99999999999044
0.628,0,-0,-180,9.99999999999044
0.63,0,-0,-180,9.99999999999044
0.632,0,-0,-180,9.99999999999044
0.634,0,-0,-180,9.99999999999044
0.636,0,-0,-180,9.99999999999044
0.638,0,-0,-180,9.99999999999044
0.64,0,-0,-180,9.99999999999044
0.642,0,-0,-180,9.99999999999044
0.644,0,-0,-180,9.99999999999044
0.646,0,-0,-180,9.99999999999044
0.648,0,-0,-180,9.99999999999044
0.65,0,-0,-180,9.99999999999044
0.652,0,-0,-180,9.99999999999044
0.654,0,-0,-180,9.99999999999044
0.656,0,-0,-180,9.99999999999044
0.658,0,-0,-180,9.99999999999044
0.66,0,-0,-180,9.99999999999044
0.662,0,-0,-180,9.99999999999044
0.664,0,-0,-180,9.99999999999044
0.666,0,-0,-180,9.99999999999044
0.668,0,-0,-180,9.99999999999044
0.67,0,-0,-180,9.99999999999044
0.672,0,-0,-180,9.99999999999044
0.674,0,-0,-180,9.99999999999044
0.676,0,-0,-180,9.99999999999044
0.678,0,-0,-180,9.99999999999044
0.68,0,-0,-180,9.99999999999044
0.682,0,-0,-180,9.99999999999044
0.684,0,-0,-180,9.99999999999044
0.686,0,-0,-180,9.99999999999044
0.688,0,-0,-180,9.99999999999044
0.69,0,-0,-180,9.99999999999044
0.692,0,-0,-180,9.99999999999044
0.694,0,-0,-180,9.99999999999044
0.696,0,-0,-180,9.99999999999044
0.698,0,-0,-180,9.99999999999044
0.7,0,-0,-180,9.99999999999044
0.702,0,-0,-180,9.99999999999044
0.704,0,-0,-180,9.99999999999044
0.706,0,-0,-180,9.99999999999044
0.708,0,-0,-180,9.99999999999044
0.71,0,-0,-180,9.99999999999044
0.712,0,-0,-180,9.99999999999044
0.714,0,-0,-180,9.99999999999044
0.716,0,-0,-180,9.99999999999044
0.718,0,-0,-180,9.99999999999044
0.72,0,-0,-180,9.99999999999044
0.722,0,-0,-180,9.99999999999044
0.724,0,-0,-180,9.99999999999044
0.726,0,-0,-180,9.99999999999044
0.728,0,-0,-180,9.99999999999044
0.73,0,-0,-180,9.99999999999044
0.732,0,-0,-180,9.99999999999044
0.734,0,-0,-180,9.99999999999044
0.736,0,-0,-180,9.99999999999044
0.738,0,-0,-180,9.99999999999044
0.74,0,-0,-180,9.99999999999044
0.742,0,-0,-180,9.99999999999044
0.744,0,-0,-180,9.99999999999044
0.746,0,-0,-180,9.99999999999044
0.748,0,-0,-180,9.99999999999044
0.75,0,-0,-180,9.99999999999044
0.752,0,-0,-180,9.99999999999044
0.754,0,-0,-180,9.99999999999044
0.756,0,-0,-180,9.99999999999044
0.758,0,-0,-180,9.99999999999044
0.76,0,-0,-180,9.99999999999044
0.762,0,-0,-180,9.99999999999044
0.764,0,-0,-180,9.99999999999044
0.766,0,-0,-180,9.99999999999044
0.768,0,-0,-180,9.99999999999044
0.77,0,-0,-180,9.99999999999044
0.772,0,-0,-180,9.99999999999044
0.774,0,-0,-180,9.99999999999044
0.776,0,-0,-180,9.99999999999044
0.778,0,-0,-180,9.99999999999044
0.78,0,-0,-180,9.99999999999044
0.782,0,-0,-180,9.99999999999044
0.784,0,-0,-180,9.99999999999044
0.786,0,-0,-180,9.99999999999044
0.788,0,-0,-180,9.99999999999044
0.79,0,-0,-180,9.99999999999044
0.792,0,-0,-180,9.99999999999044
0.794,0,-0,-180,9.99999999999044
0.796,0,-0,-180,9.99999999999044
0.798,0,-0,-180,9.99999999999044
0.8,0,-0,-180,9.99999999999044
0.802,0,-0,-180,9.99999999999044
0.804,0,-0,-180,9.99999999999044
0.806,0,-0,-180,9.99999999999044
0.808,0,-0,-180,9.99999999999044
0.81,0,-0,-180,9.99999999999044
0.812,0,-0,-180,9.99999999999044
0.814,0,-0,-180,9.99999999999044
0.816,0,-0,-180,9.99999999999044
0.818,0,-0,-180,9.99999999999044
0.82,0,-0,-180,9.99999999999044
0.822,0,-0,-180,9.99999999999044
0.824,0,-0,-180,9.99999999999044
0.826,0,-0,-180,9.99999999999044
0.828,0,-0,-180,9.99999999999044
0.83,0,-0,-180,9.99999999999044
0.832,0,-0,-180,9.99999999999044
0.834,0,-0,-180,9.99999999999044
0.836,0,-0,-180,9.99999999999044
0.838,0,-0,-180,9.99999999999044
0.84,0,-0,-180,9.99999999999044
0.842,0,-0,-180,9.99999999999044
0.844,0,-0,-180,9.99999999999044
0.846,0,-0,-180,9.99999999999044
0.848,0,-0,-180,9.99999999999044
0.85,0,-0,-180,9.99999999999044
0.852,0,-0,-180,9.99999999999044
0.854,0,-0,-180,9.99999999999044
0.856,0,-0,-180,9.99999999999044
0.858,0,-0,-180,9.99999999999044
0.86,0,-0,-180,9.99999999999044
0.862,0,-0,-180,9.99999999999044
0.864,0,-0,-180,9.99999999999044
0.866,0,-0,-180,9.99999999999044
0.868,0,-0,-179.82421875,9.99999999999039
0.87,0,-0,-179.6484375,9.99999999999035
0.872,0,-0,-179.47265625,9.99999999999031
0.874,0,-0,-179.296875,9.99999999999027
0.876,0,-0,-179.12109375,9.99999999999023
0.878,0,-0,-178.9453125,9.9999999999902
0.88,0,-0,-178.76953125,9.99999999999017
0.882,0,-0,-178.59375,9.99999999999014
0.884,0,-0,-178.41796875,9.99999999999009
0.886,0,-0,-178.2421875,9.99999999999002
0.888,0,-0,-178.06640625,9.99999999998995
0.89,0,-0,-177.890625,9.99999999998989
0.892,0,-0,-177.71484375,9.99999999998984
0.894,0,-0,-177.5390625,9.99999999998978
0.896,0,-0,-177.36328125,9.99999999998973
0.898,0,-0,-177.1875,9.99999999998968
0.9,0,-0,-177.01171875,9.99999999998963
0.902,0,-0,-176.8359375,9.99999999998958
0.904,0,-0,-176.66015625,9.99999999998954
0.906,0,-0,-176.484375,9.9999999999895
0.908,0,-0,-176.30859375,9.99999999998946
0.91,0,-0,-176.1328125,9.99999999998942
0.912,0,-0,-175.95703125,9.99999999998938
0.914,0,-0,-175.78125,9.99999999998934
0.916,0,-0,-175.60546875,9.9999999999893
0.918,0,-0,-175.4296875,9.99999999998927
0.92,0,-0,-175.25390625,9.99999999998923
0.922,0,-0,-175.078125,9.9999999999892
0.924,0,-0,-174.90234375,9.99999999998917
0.926,0,-0,-174.7265625,9.99999999998913
0.928,0,-0,-174.55078125,9.9999999999891
0.93,0,-0,-174.375,9.99999999998907
0.932,0,-0,-174.19921875,9.99999999998904
0.934,0,-0,-174.0234375,9.99999999998901
0.936,0,-0,-173.84765625,9.99999999998898
0.938,0,-0,-173.671875,9.99999999998895
0.94,0,-0,-173.49609375,9.99999999998892
0.942,0,-0,-173.3203125,9.99999999998889
0.944,0,-0,-173.14453125,9.99999999998886
0.946,0,-0,-172.96875,9.99999999998883
0.948,0,-0,-172.79296875,9.9999999999888
0.95,0,-0,-172.6171875,9.99999999998877
0.952,0,-0,-172.44140625,9.99999999998874
0.954,0,-0,-172.265625,9.99999999998871
0.956,0,-0,-172.08984375,9.99999999998868
0.958,0,-0,-171.9140625,9.99999999998866
0.96,0,-0,-171.73828125,9.99999999998865
0.962,0,-0,-171.5625,9.99999999998863
0.964,0,-0,-171.38671875,9.99999999998863
0.966,0,-0,-171.2109375,9.99999999998862
0.968,0,-0,-171.03515625,9.99999999998861
0.97,0,-0,-170.859375,9.99999999998858
0.972,0,-0,-170.68359375,9.99999999998856
0.974,0,-0,-170.5078125,9.99999999998853
0.976,0,-0,-170.33203125,9.9999999999885
0.978,0,-0,-170.15625,9.99999999998847
0.98,0,-0,-169.98046875,9.99999999998844
0.982,0,-0,-169.8046875,9.99999999998842
0.984,0,-0,-169.62890625,9.99999999998839
0.986,0,-0,-169.453125,9.99999999998836
0.988,0,-0,-169.27734375,9.99999999998833
0.99,0,-0,-169.1015625,9.9999999999883
0.992,0,-0,-168.92578125,9.99999999998828
0.994,0,-0,-168.75,9.99999999998825
0.996,0,-0,-168.75,9.99999999998837
0.998,0,-0,-168.57421875,9.99999999998833
1,0,-0,-168.3984375,9.99999999998829
1.002,0,-0,-168.22265625,9.99999999998825
1.004,0,-0,-168.046875,9.99999999998822
1.006,0,-0,-167.87109375,9.99999999998818
1.008,0,-0,-167.6953125,9.99999999998815
1.01,0,-0,-167.51953125,9.99999999998811
1.012,0,-0,-167.34375,9.99999999998808
1.014,0,-0,-167.16796875,9.99999999998805
1.016,0,-0,-166.9921875,9.99999999998801
1.018,0,-0,-166.81640625,9.99999999998798
1.02,0,-0,-166.640625,9.99999999998795
1.022,0,-0,-166.46484375,9.99999999998791
1.024,0,-0,-166.2890625,9.99999999998788
1.026,0,-0,-166.11328125,9.99999999998785
1.028,0,-0,-165.9375,9.99999999998782
1.03,0,-0,-165.76171875,9.99999999998779
1.032,0,-0,-165.5859375,9.99999999998778
1.034,0,-0,-165.41015625,9.99999999998777
1.036,0,-0,-165.41015625,9.99999999998785
1.038,0,-0,-165.234375,9.99999999998781
1.04,0,-0,-165.05859375,9.99999999998778
1.042,0,-0,-164.8828125,9.99999999998777
1.044,0,-0,-164.70703125,9.99999999998777
1.046,0,-0,-164.53125,9.99999999998776
1.048,0,-0,-164.35546875,9.99999999998776
1.05,0,-0,-164.1796875,9.99999999998774
1.052,0,-0,-164.00390625,9.99999999998771
1.054,0,-0,-163.828125,9.99999999998768
1.056,0,-0,-163.65234375,9.99999999998765
1.058,0,-0,-163.4765625,9.99999999998762
1.06,0,-0,-163.30078125,9.99999999998758
1.062,0,-0,-163.125,9.99999999998755
1.064,0,-0,-162.94921875,9.99999999998752
1.066,0,-0,-162.94921875,9.99999999998764
1.068,0,-0,-162.7734375,9.99999999998759
1.07,0,-0,-162.59765625,9.99999999998755
1.072,0,-0,-162.421875,9.99999999998752
1.074,0,-0,-162.24609375,9.99999999998748
1.076,0,-0,-162.0703125,9.99999999998744
1.078,0,-0,-161.89453125,9.9999999999874
1.08,0,-0,-161.71875,9.99999999998737
1.082,0,-0,-161.54296875,9.99999999998733
1.084,0,-0,-161.3671875,9.9999999999873
1.086,0,-0,-161.19140625,9.99999999998727
1.088,0,-0,-161.015625,9.99999999998723
1.09,0,-0,-160.83984375,9.9999999999872
1.092,0,-0,-160.83984375,9.99999999998732
1.094,0,-0,-160.6640625,9.99999999998727
1.096,0,-0,-160.48828125,9.99999999998723
1.098,0,-0,-160.3125,9.99999999998719
1.1,0,-0,-160.13671875,9.99999999998715
1.102,0,-0,-159.9609375,9.99999999998711
1.104,0,-0,-159.78515625,9.99999999998707
1.106,0,-0,-159.609375,9.99999999998703
1.108,0,-0,-159.43359375,9.99999999998699
1.11,0,-0,-159.2578125,9.99999999998698
1.112,0,-0,-159.08203125,9.99999999998698
1.114,0,-0,-159.08203125,9.99999999998704
1.116,0,-0,-158.90625,9.99999999998699
1.118,0,-0,-158.73046875,9.99999999998698
1.12,0,-0,-158.5546875,9.99999999998698
1.122,0,-0,-158.37890625,9.99999999998698
1.124,0,-0,-158.203125,9.99999999998698
1.126,0,-0,-158.02734375,9.99999999998698
1.128,0,-0,-157.8515625,9.99999999998698
1.13,0,-0,-157.67578125,9.99999999998695
1.132,0,-0,-157.5,9.99999999998691
1.134,0,-0,-157.5,9.99999999998698
1.136,0,-0,-157.32421875,9.99999999998698
1.138,0,-0,-157.1484375,9.99999999998694
1.14,0,-0,-156.97265625,9.9999999999869
1.142,0,-0,-156.796875,9.99999999998685
1.144,0,-0,-156.62109375,9.99999999998681
1.146,0,-0,-156.4453125,9.99999999998677
1.148,0,-0,-156.26953125,9.99999999998673
1.15,0,-0,-156.09375,9.99999999998669
1.152,0,-0,-156.09375,9.99999999998681
1.154,0,-0,-155.91796875,9.99999999998676
1.156,0,-0,-155.7421875,9.99999999998671
1.158,0,-0,-155.56640625,9.99999999998667
1.16,0,-0,-155.390625,9.99999999998662
1.162,0,-0,-155.21484375,9.99999999998658
1.164,0,-0,-155.0390625,9.99999999998654
1.166,0,-0,-154.86328125,9.99999999998649
1.168,0,-0,-154.6875,9.99999999998649
1.17,0,-0,-154.6875,9.99999999998658
1.172,0,-0,-154.51171875,9.99999999998652
1.174,0,-0,-154.3359375,9.99999999998649
1.176,0,-0,-154.16015625,9.99999999998649
1.178,0,-0,-153.984375,9.99999999998649
1.18,0,-0,-153.80859375,9.99999999998648
1.182,0,-0,-153.6328125,9.99999999998648
1.184,0,-0,-153.45703125,9.99999999998648
1.186,0,-0,-153.45703125,9.99999999998649
1.188,0,-0,-153.28125,9.99999999998649
1.19,0,-0,-153.10546875,9.99999999998648
1.192,0,-0,-152.9296875,9.99999999998648
1.194,0,-0,-152.75390625,9.99999999998648
1.196,0,-0,-152.578125,9.99999999998647
1.198,0,-0,-152.40234375,9.99999999998647
1.2,0,-0,-152.2265625,9.99999999998647
1.202,0,-0,-152.2265625,9.99999999998648
1.204,0,-0,-152.05078125,9.99999999998648
1.206,0,-0,-151.875,9.99999999998647
1.208,0,-0,-151.69921875,9.99999999998647
1.21,0,-0,-151.5234375,9.99999999998647
1.212,0,-0,-151.34765625,9.99999999998647
1.214,0,-0,-151.171875,9.99999999998647
1.216,0,-0,-151.171875,9.99999999998647
1.218,0,-0,-150.99609375,9.99999999998647
1.22,0,-0,-150.8203125,9.99999999998647
1.222,0,-0,-150.64453125,9.99999999998647
1.224,0,-0,-150.46875,9.99999999998647
1.226,0,-0,-150.29296875,9.99999999998647
1.228,0,-0,-150.1171875,9.99999999998647
1.23,0,-0,-150.1171875,9.99999999998647
1.232,0,-0,-149.94140625,9.99999999998647
1.234,0,-0,-149.765625,9.99999999998647
1.236,0,-0,-149.58984375,9.99999999998647
1.238,0,-0,-149.4140625,9.99999999998647
1.24,0,-0,-149.23828125,9.99999999998647
1.242,0,-0,-149.0625,9.99999999998647
1.244,0,-0,-149.0625,9.99999999998647
1.246,0,-0,-148.88671875,9.99999999998647
1.248,0,-0,-148.7109375,9.99999999998647
1.25,0,-0,-148.53515625,9.99999999998647
1.252,0,-0,-148.359375,9.99999999998647
1.254,0,-0,-148.18359375,9.99999999998647
1.256,0,-0,-148.18359375,9.99999999998647
1.258,0,-0,-148.0078125,9.99999999998647
1.26,0,-0,-147.83203125,9.99999999998647
1.262,0,-0,-147.65625,9.99999999998648
1.264,0,-0,-147.48046875,9.99999999998648
1.266,0,-0,-147.3046875,9.99999999998648
1.268,0,-0,-147.12890625,9.99999999998648
1.27,0,-0,-147.12890625,9.99999999998648
1.272,0,-0,-146.953125,9.99999999998648
1.274,0,-0,-146.77734375,9.99999999998648
1.276,0,-0,-146.6015625,9.99999999998648
1.278,0,-0,-146.42578125,9.99999999998649
1.28,0,-0,-146.25,9.99999999998649
1.282,0,-0,-146.25,9.99999999998649
1.284,0,-0,-146.07421875,9.99999999998649
1.286,0,-0,-145.8984375,9.99999999998649
1.288,0,-0,-145.72265625,9.99999999998649
1.29,0,-0,-145.546875,9.99999999998649
1.292,0,-0,-145.546875,9.99999999998649
1.294,0,-0,-145.37109375,9.99999999998649
1.296,0,-0,-145.1953125,9.9999999999865
1.298,0,-0,-145.01953125,9.9999999999865
1.3,0,-0,-144.84375,9.9999999999865
1.302,0,-0,-144.66796875,9.99999999998651
1.304,0,-0,-144.66796875,9.9999999999865
1.306,0,-0,-144.4921875,9.99999999998651
1.308,0,-0,-144.31640625,9.99999999998651
1.31,0,-0,-144.140625,9.99999999998651
