Time,Theta_1,Theta_2,Alpha,Input
0.272,0,-0,-163.65234375,2.99999999999007
0.274,0,-0,-163.4765625,2.99999999999006
0.276,0,-0,-163.30078125,2.99999999999006
0.278,0,-0,-163.125,2.99999999999005
0.28,0,-0,-162.94921875,2.99999999999005
0.282,0,-0,-162.94921875,2.99999999999006
0.284,0,-0,-162.7734375,2.99999999999006
0.286,0,-0,-162.59765625,2.99999999999005
0.288,0,-0,-162.421875,2.99999999999004
0.29,0,-0,-162.24609375,2.99999999999004
0.292,0,-0,-162.0703125,2.99999999999003
0.294,0,-0,-161.89453125,2.99999999999003
0.296,0,-0,-161.71875,2.99999999999002
0.298,0,-0,-161.54296875,2.99999999999002
0.3,0,-0,-161.3671875,2.99999999999001
0.302,0,-0,-161.19140625,2.99999999999001
0.304,0,-0,-161.015625,2.99999999999001
0.306,0,-0,-160.83984375,2.99999999999
0.308,0,-0,-160.83984375,2.99999999999001
0.31,0,-0,-160.6640625,2.99999999999001
0.312,0,-0,-160.48828125,2.99999999999
0.314,0,-0,-160.3125,2.99999999999
0.316,0,-0,-160.13671875,2.99999999998999
0.318,0,-0,-159.9609375,2.99999999998999
0.32,0,-0,-159.78515625,2.99999999998998
0.322,0,-0,-159.609375,2.99999999998998
0.324,0,-0,-159.43359375,2.99999999998997
0.326,0,-0,-159.2578125,2.99999999998997
0.328,0,-0,-159.08203125,2.99999999998996
0.33,0,-0,-159.08203125,2.99999999998997
0.332,0,-0,-158.90625,2.99999999998997
0.334,0,-0,-158.73046875,2.99999999998996
0.336,0,-0,-158.5546875,2.99999999998996
0.338,0,-0,-158.37890625,2.99999999998995
0.34,0,-0,-158.203125,2.99999999998994
0.342,0,-0,-158.02734375,2.99999999998994
0.344,0,-0,-157.8515625,2.99999999998994
0.346,0,-0,-157.67578125,2.99999999998993
0.348,0,-0,-157.5,2.99999999998993
0.35,0,-0,-157.5,2.99999999998994
0.352,0,-0,-157.32421875,2.99999999998993
0.354,0,-0,-157.1484375,2.99999999998992
0.356,0,-0,-156.97265625,2.99999999998992
0.358,0,-0,-156.796875,2.99999999998991
0.36,0,-0,-156.62109375,2.99999999998991
0.362,0,-0,-156.4453125,2.9999999999899
0.364,0,-0,-156.26953125,2.9999999999899
